loss
0.35033372044563293
0.35033372044563293
0.35033372044563293
0.35033366084098816
0.35033366084098816
0.35033372044563293
0.35033372044563293
0.35033372044563293
0.3503337502479553
0.35033372044563293
0.35033372044563293
0.35033372044563293
0.35033372044563293
0.35033372044563293
0.35033372044563293
0.35033372044563293
0.3503337502479553
0.35033372044563293
0.35033372044563293
0.35033372044563293
